,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
190,EVANDER CHILDS EVENING HS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
191,EVANDER CHILDS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
192,EVANDER CHILDS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
193,EVANDER CHILDS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
194,EVANDER CHILDS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
195,EVANDER CHILDS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF MACE,V
196,EVANDER CHILDS HS(XE) ,Mitigated,On-Site,Yes,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
197,EVANDER CHILDS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
198,EVANDER CHILDS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
199,EVANDER CHILDS HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,POSS WEAP,,M
200,EVANDER CHILDS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
201,EVANDER CHILDS HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,CPW,,M
202,EXIMIUS COLLEGE PREPARATORY ACADEMY(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
203,Explore Charter School(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
204,FANNIE LOU HAMMER FREEDOM HS(XE) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
205,FAR ROCKAWAY HS(QS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
206,FLUSHING HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
207,FOREST HILLS HS(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
208,FOREST HILLS HS(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
209,FOREST HILLS HS(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
210,FOREST HILLS HS(QN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM TRESPASS,,M
211,FOREST HILLS HS(QN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM TRESPASS,,M
212,FOREST HILLS HS(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
213,FOREST HILLS HS(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
214,FORT HAMILTON HS(BS) ,Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,GRAND LARCENY,,F
215,FRANCIS LEWIS HS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
216,FRANCIS LEWIS HS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
217,FRANCIS LEWIS HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
218,FRANCIS LEWIS HS(QN) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
219,FRANCIS LEWIS HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,POSS WEAP,,M
220,FRANKLIN DELANO ROOSEVELT HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
221,FRANKLIN DELANO ROOSEVELT HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
222,FRANKLIN K LANE HS(BN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
223,FRANKLIN K LANE HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
224,FRANKLIN K LANE HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
225,FRANKLIN K LANE HS(BN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,V
226,FREDERICK DOUGLASS ACADEMY I(MN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
227,FREDERICK DOUGLASS ACADEMY I(MN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
228,GEORGE WASHINGTON HS(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
229,GEORGE WASHINGTON HS(MN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
230,GEORGE WASHINGTON HS(MN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
231,GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,M
232,GEORGE WINGATE HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
233,GEORGE WINGATE HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
234,GEORGE WINGATE HS(BS),Child in Crisis,On-Site,No,Full-Time,N,N,Y,,No Restraints,N,None,,,
235,Girls Preparatory Charter School of NY(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
236,Goldie Maple Academy(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
237,GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
238,GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
239,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
240,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
241,Grand Street Campus(BN) ,Child in Crisis,On-Site,No,Full-Time,Y,Y,Y,,No Restraints,N,None,,,
242,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
243,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
244,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
245,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
246,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
247,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
248,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
249,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
250,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
251,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
252,Grand Street Campus(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
253,GROVER CLEVELAND HS(QN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
254,GROVER CLEVELAND HS(QN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
255,GROVER CLEVELAND HS(QN) ,Child in Crisis,On-Site,No,Full-Time,N,N,Y,,No Restraints,N,None,,,
256,GROVER CLEVELAND HS(QN) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
257,GROVER CLEVELAND HS(QN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
258,GROVER CLEVELAND HS(QN) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
259,HARLEM LINK CHARTER SCHOOL(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
260,HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
261,HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
262,HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
263,HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
264,HARRY S TRUMAN HS(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
265,HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
266,HARRY S TRUMAN HS(XE),Arrested,On-Site,Yes,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
267,HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
268,HARRY S TRUMAN HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
269,HARRY S TRUMAN HS(XE),Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
270,HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
271,HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
272,HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
273,HARVEY MILK HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,
274,HARVEY MILK HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
275,HARVEY MILK HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
276,HEALTH OPPORTUNITIES HS(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,OTHER ADMIN CODE,V
277,HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
278,HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
279,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
280,HERBERT H LEHMAN HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
281,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
282,HERBERT H LEHMAN HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
283,HERBERT H LEHMAN HS(XE) ,Arrested,Off-Site,No,Full-Time,N,Y,Y,DB,Metal,N,None,ASSAULT,,F
284,HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
285,HERBERT H LEHMAN HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
286,HERBERT H LEHMAN HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,FORCIBLE TOUCH,,M
287,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
288,HERBERT H LEHMAN HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
289,HERBERT H LEHMAN HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
290,HERBERT H LEHMAN HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
291,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
292,HERBERT H LEHMAN HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,ASSAULT,,M
293,HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,,,M
294,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
295,HS FOR ARTS IMAGINATION & INQUIRY(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
296,HS FOR ARTS IMAGINATION & INQUIRY(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
297,HS FOR ARTS IMAGINATION & INQUIRY(MN),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
298,HS for Construction Trades Engineering & Architecture(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
299,HS for Construction Trades Engineering & Architecture(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
300,HS FOR CONTEMPORARY ARTS(XE),Mitigated,Off-Site,No,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
301,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,M
302,HS for Excellence & Innovation(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
303,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
304,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
305,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
306,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
307,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
308,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
309,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
310,HS of Applied Communication(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
311,HS of Applied Communication(QN),Arrested,On-Site,No,Non-Scanning,N,N,Y,SSA,Metal,N,None,CPCS,,M
312,HS of Applied Communication(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
313,HS of Applied Communication(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
314,HS OF COMPUTERS & TECHNOLOGY(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
315,HS OF GRAPHIC COMMUNICATION ARTS(MS) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
316,HS OF GRAPHIC COMMUNICATION ARTS(MS) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
317,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
318,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
319,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
320,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
321,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
322,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
323,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
324,HUMANITIES PREPARATORY ACADEMY(MS) ,Child in Crisis,On-Site,No,Unannounced,N,Y,Y,,No Restraints,N,None,,,
325,Icahn Charter School 3(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
326,Icahn Charter School 3(XW),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
327,INDEPENDENCE HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
328,INFORMATION TECHNOLOGY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
329,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
330,Institute for Health Professions at Cambria Heights(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
331,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
332,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
333,IN-TECH ACADEMY (MS/HS 368) (XW),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,MENACING,,M
334,IS 109(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
335,IS 109(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
336,IS 109(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
337,IS 109(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
338,IS 109(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
339,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
340,IS 123(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
341,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
342,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
343,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
344,IS 143(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
345,IS 143(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
346,IS 145 Joseph Pulitzer(QN),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
347,IS 145 Joseph Pulitzer(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,N,,No Restraints,N,None,,,
348,IS 145 Joseph Pulitzer(QN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
349,IS 151(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
350,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
351,IS 171 Abraham Lincoln(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
352,IS 171 Abraham Lincoln(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
353,IS 172(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
354,IS 184(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
355,IS 192(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
356,IS 192(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
357,IS 192(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
358,IS 2(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
359,IS 2(SI),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
360,IS 2(SI),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
361,IS 2(SI),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
362,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
363,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
364,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
365,IS 2(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
366,IS 216 Business School for Entrepren. Studies(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
367,IS 217 School of Performing Arts(Bronx),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
368,IS 218(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
369,IS 218(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
370,IS 218(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
371,IS 220(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
372,IS 223(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
373,IS 223(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
374,IS 228(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
375,IS 232(BS),Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
376,IS 237(QN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
377,IS 237(QN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
378,IS 237(QN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CRIM MISCHIEF,,M
379,IS 238(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
380,IS 24(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
381,IS 24(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
382,IS 250(QS),Arrested,Off-Site,Yes,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ASSAULT,,M
383,IS 27(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
384,IS 278(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,M
385,IS 278(BS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
386,IS 278(BS),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
387,IS 278(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
388,IS 281(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
389,IS 281(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
390,IS 281(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
391,IS 285(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
392,IS 285(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
393,IS 293(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
394,IS 303(BS),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
395,IS 303(BS),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
396,IS 303(BS),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
397,IS 303(BS),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
398,IS 303(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
399,IS 303(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
400,IS 303(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
401,IS 33(BN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
402,IS 339 SCHOOL OF COMM TECH(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
403,IS 339 SCHOOL OF COMM TECH(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
