,year,building_code,dbn,location_name,address,borough,register,major_crimes,other_crimes,non_criminal,property_crimes,violent_crimes,population_group,population_range,latitude,longitude
175,2013-14,K120,14K120,P.S. 120 Carlos Tapia,18 BEAVER STREET,K,467,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.700911,-73.938884
176,2013-14,K121,21K121,P.S. 121 Nelson A. Rockefeller,5301 20 AVENUE,K,378,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.623273,-73.978822
177,2013-14,K123,32K123,P.S. 123 Suydam,100 IRVING AVENUE,K,841,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.703767,-73.922702
178,2013-14,K124,15K124,P.S. 124 Silas B. Dutcher,515 4 AVENUE,K,321,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.667545,-73.991046
179,2013-14,K126,84K693      ,Northside Charter High School,424 LEONARD STREET,K,,,,,,,,,40.719819,-73.948625
180,2013-14,K126,14K126,John Ericsson Middle School 126,424 LEONARD STREET,K,265,,,,,,3C,251-500,40.719819,-73.948625
181,2013-14,K126,84K689      ,Citizens of the World Charter School 1 Williamsbur,424 LEONARD STREET,K,,,,,,,,,40.719819,-73.948625
182,2013-14,K126,,424 LEONARD STREET CONSOLIDATED LOCATION,424 LEONARD STREET,K,265,0.0,5.0,5.0,1.0,1.0,3C,251-500,40.719819,-73.948625
183,2013-14,K127,20K127,P.S. 127 Mckinley Park,7805 7 AVENUE,K,518,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.624132,-74.018826
184,2013-14,K128,21K128,P.S. 128 Bensonhurst,2075 84 STREET,K,410,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.604871,-73.995545
185,2013-14,K130,15K130,P.S. 130 The Parkside,70 OCEAN PARKWAY,K,698,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.648884,-73.975607
186,2013-14,K131,15K131,P.S. 131 Brooklyn,4305 FT HAMILTON PARKWAY,K,"1,117",0.0,0.0,2.0,0.0,0.0,6C,1001-1250,40.641157,-73.993482
187,2013-14,K132,14K132,P.S. 132 The Conselyea School,320 MANHATTAN AVENUE,K,775,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.71466,-73.946108
188,2013-14,K135,18K135,P.S. 135 Sheldon A. Brookner,684 LINDEN BOULEVARD,K,680,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.65364,-73.933114
189,2013-14,K136,15K821,Sunset Park Prep,4004 4 AVENUE,K,528,,,,,,4C,501-750,40.651977,-74.006862
190,2013-14,K136,15K516,Sunset Park Avenues Elementary School,4004 4 AVENUE,K,74,,,,,,2C,1-250,40.651977,-74.006862
191,2013-14,K136,15K136,I.S. 136 Charles O. Dewey,4004 4 AVENUE,K,487,,,,,,3C,251-500,40.651977,-74.006862
192,2013-14,K136,,4004 4 AVENUE CONSOLIDATED LOCATION,4004 4 AVENUE,K,"1,089",1.0,2.0,4.0,1.0,1.0,6C,1001-1250,40.651977,-74.006862
193,2013-14,K137,23K137,P.S./I.S. 137 Rachel Jean Mitchell,121 SARATOGA AVENUE,K,294,1.0,1.0,3.0,1.0,1.0,3C,251-500,40.682458,-73.917088
194,2013-14,K138,84K756      ,Success Academy Prospect Heights (Brooklyn 6),760 PROSPECT PLACE,K,,,,,,,,,40.67438,-73.951443
195,2013-14,K138,17K138,P.S. 138 Brooklyn,760 PROSPECT PLACE,K,708,,,,,,4C,501-750,40.67438,-73.951443
196,2013-14,K138,,760 PROSPECT PLACE CONSOLIDATED LOCATION,760 PROSPECT PLACE,K,708,2.0,1.0,1.0,3.0,0.0,4C,501-750,40.67438,-73.951443
197,2013-14,K139,22K139,P.S. 139 Alexine A. Fenty,330 RUGBY ROAD,K,"1,041",2.0,0.0,1.0,2.0,0.0,6C,1001-1250,40.641937,-73.965523
198,2013-14,K142,15K146,P.S. 146,610 HENRY STREET,K,664,,,,,,4C,501-750,40.68007,-74.001377
199,2013-14,K142,15K448,Brooklyn Secondary School for Collaborative Studie,610 HENRY STREET,K,670,,,,,,4C,501-750,40.68007,-74.001377
200,2013-14,K142,,610 HENRY STREET CONSOLIDATED LOCATION,610 HENRY STREET,K,"1,334",1.0,8.0,6.0,6.0,2.0,7C,1251-1500,40.68007,-74.001377
201,2013-14,K145,32K145,P.S. 145 Andrew Jackson,100 NOLL STREET,K,837,2.0,2.0,0.0,4.0,0.0,5C,751-1000,40.701692,-73.932338
202,2013-14,K147,14K614,Young Women's Leadership School of Brooklyn,325 BUSHWICK AVENUE,K,351,,,,,,3C,251-500,40.705204,-73.939407
203,2013-14,K147,14K147,P.S. 147 Isaac Remsen,325 BUSHWICK AVENUE,K,313,,,,,,3C,251-500,40.705204,-73.939407
204,2013-14,K147,,325 BUSHWICK AVENUE CONSOLIDATED LOCATION,325 BUSHWICK AVENUE,K,664,1.0,3.0,1.0,3.0,1.0,4C,501-750,40.705204,-73.939407
205,2013-14,K148,75K373,P.S. 373 - Brooklyn Transition Center,185 ELLERY STREET,K,353,1.0,7.0,0.0,5.0,3.0,3C,251-500,40.698869,-73.945042
206,2013-14,K149,19K149,P.S. 149 Danny Kaye,700 SUTTER AVENUE,K,739,0.0,1.0,1.0,0.0,1.0,4C,501-750,40.669719,-73.892822
207,2013-14,K150,23K150,P.S. 150 Christopher,364 SACKMAN STREET,K,213,,,,,,2C,1-250,40.66896,-73.904726
208,2013-14,K150,84K710      ,Brownsville Collegiate Charter School,364 SACKMAN STREET,K,,,,,,,,,40.66896,-73.904726
209,2013-14,K150,,364 SACKMAN STREET CONSOLIDATED LOCATION,364 SACKMAN STREET,K,213,1.0,1.0,2.0,1.0,1.0,2C,1-250,40.66896,-73.904726
210,2013-14,K151,32K151,P.S. 151 Lyndon B. Johnson,763 KNICKERBOCKER AVENUE,K,384,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.693293,-73.90864
211,2013-14,K152,22K152,School of Science & Technology,725 EAST  23 STREET,K,901,,,,,,5C,751-1000,40.632562,-73.954724
212,2013-14,K152,22K315,P.S. K315,2310 GLENWOOD ROAD,K,841,,,,,,5C,751-1000,40.633232,-73.954655
213,2013-14,K152,,2310 GLENWOOD ROAD CONSOLIDATED LOCATION,2310 GLENWOOD ROAD,K,"1,742",1.0,0.0,1.0,0.0,1.0,8C,1501-1750,40.633232,-73.954655
214,2013-14,K153,21K153,P.S. 153 Homecrest,1970 HOMECREST AVENUE,K,546,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.601617,-73.959779
215,2013-14,K154,15K154,The Windsor Terrace School,1625 11 AVENUE,K,546,0.0,2.0,0.0,1.0,1.0,4C,501-750,40.657472,-73.97618
216,2013-14,K155,23K155,P.S./ I.S. 155 Nicholas Herkimer,1355 HERKIMER STREET,K,511,0.0,2.0,1.0,1.0,1.0,4C,501-750,40.677415,-73.908734
217,2013-14,K157,14K157,P.S. 157 Benjamin Franklin,850 KENT AVENUE,K,558,0.0,1.0,0.0,1.0,0.0,4C,501-750,40.695417,-73.959571
218,2013-14,K158,19K158,P.S. 158 Warwick,400 ASHFORD STREET,K,552,0.0,1.0,0.0,1.0,0.0,4C,501-750,40.672579,-73.884803
219,2013-14,K159,19K159,P.S. 159 Isaac Pitkin,2781 PITKIN AVENUE,K,854,1.0,0.0,0.0,1.0,0.0,5C,751-1000,40.675766,-73.869469
220,2013-14,K160,20K160,P.S. 160 William T. Sampson,5105 Fort Hamilton Parkway,K,"1,254",0.0,0.0,0.0,0.0,0.0,7C,1251-1500,40.637322,-73.999215
221,2013-14,K161,17K161,P.S. 161 The Crown,330 CROWN STREET,K,537,0.0,0.0,2.0,0.0,0.0,4C,501-750,40.666181,-73.949013
222,2013-14,K162,32K162,J.H.S. 162 The Willoughby,1390 WILLOUGHBY AVENUE,K,483,0.0,1.0,2.0,0.0,0.0,3C,251-500,40.707229,-73.919805
223,2013-14,K163,20K748,P.S. 748 Brooklyn School for Global Scholars,1664 BENSON AVENUE,K,496,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.607234,-74.007199
224,2013-14,K164,20K164,P.S. 164 Caesar Rodney,4211 14 AVENUE,K,543,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.637486,-73.985955
225,2013-14,K165,23K165,P.S. 165 Ida Posner,76 LOTT AVENUE,K,472,1.0,3.0,1.0,1.0,3.0,3C,251-500,40.65744,-73.911053
226,2013-14,K166,19K654,Van Siclen Community Middle School,800 VAN SICLEN AVE,K,118,,,,,,2C,1-250,40.66011,-73.885387
227,2013-14,K166,19K166,J.H.S. 166 George Gershwin,800 VAN SICLEN AVE,K,234,,,,,,2C,1-250,40.66011,-73.885387
228,2013-14,K166,,800 VAN SICLEN AVE CONSOLIDATED LOCATION,800 VAN SICLEN AVE,K,352,1.0,7.0,5.0,4.0,2.0,3C,251-500,40.66011,-73.885387
229,2013-14,K167,84K741      ,Success Academy Crown Heights (Brooklyn 7),1025 EASTERN PARKWAY,K,,,,,,,,,40.669001,-73.934635
230,2013-14,K167,17K167,P.S. 167 The Parkway,1025 EASTERN PARKWAY,K,168,,,,,,2C,1-250,40.669001,-73.934635
231,2013-14,K167,17K532,New Bridges Elementary,1025 EASTERN PARKWAY,K,245,,,,,,2C,1-250,40.669001,-73.934635
232,2013-14,K167,,1025 EASTERN PARKWAY CONSOLIDATED LOCATION,1025 EASTERN PARKWAY,K,413,0.0,1.0,1.0,1.0,0.0,3C,251-500,40.669001,-73.934635
233,2013-14,K169,15K169,P.S. 169 Sunset Park,4305 7 AVENUE,K,"1,636",0.0,0.0,1.0,0.0,0.0,8C,1501-1750,40.64629,-74.001903
234,2013-14,K170,20K170,Ralph A. Fabrizio School,7109 6 AVENUE,K,936,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.630843,-74.01913
235,2013-14,K171,19K171,I.S. 171 Abraham Lincoln,528 RIDGEWOOD AVENUE,K,780,0.0,2.0,3.0,1.0,1.0,5C,751-1000,40.68618,-73.869625
236,2013-14,K172,15K172,P.S. 172 Beacon School of Excellence,825 4 AVENUE,K,612,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.657914,-74.000652
237,2013-14,K174,19K663,School of the Future Brooklyn,574 DUMONT AVENUE,K,76,,,,,,2C,1-250,40.665798,-73.897723
238,2013-14,K174,19K174,P.S. 174 Dumont,574 DUMONT AVENUE,K,222,,,,,,2C,1-250,40.665798,-73.897723
239,2013-14,K174,19K557,Brooklyn Gardens Elementary School,574 DUMONT AVENUE,K,175,,,,,,2C,1-250,40.665798,-73.897723
240,2013-14,K208,18K208,P.S. 208 Elsa Ebeling,4801 AVENUE D,K,479,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.642031,-73.931151
241,2013-14,K174,,574 DUMONT AVENUE CONSOLIDATED LOCATION,574 DUMONT AVENUE,K,473,0.0,1.0,1.0,1.0,0.0,3C,251-500,40.665798,-73.897723
242,2013-14,K175,23K697,Teachers Preparatory High School,226 BRISTOL STREET,K,458,,,,,,3C,251-500,40.665878,-73.911705
243,2013-14,K175,23K514,Frederick Douglass Academy VII High School,226 BRISTOL STREET,K,328,,,,,,3C,251-500,40.665878,-73.911705
244,2013-14,K175,,226 BRISTOL STREET CONSOLIDATED LOCATION,226 BRISTOL STREET,K,786,1.0,8.0,11.0,8.0,1.0,5C,751-1000,40.665878,-73.911705
245,2013-14,K176,20K176,P.S. 176 Ovington,1225 69 STREET,K,"1,414",0.0,3.0,0.0,3.0,0.0,7C,1251-1500,40.624611,-74.005378
246,2013-14,K177,21K177,P.S. 177 The Marlboro,346 AVENUE P,K,952,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.608604,-73.974847
247,2013-14,K178,23K178,P.S. 178 Saint Clair Mckelway,2163 DEAN STREET,K,459,1.0,4.0,1.0,1.0,4.0,3C,251-500,40.675024,-73.915778
248,2013-14,K179,20K179,P.S. 179 Kensington,202 AVENUE C,K,993,0.0,1.0,1.0,1.0,0.0,5C,751-1000,40.640463,-73.977642
249,2013-14,K180,20K180,The SEEALL Academy,5601 16 AVENUE,K,"1,153",,,,,,6C,1001-1250,40.627029,-73.989672
250,2013-14,K180,75K231,P.S. K231,5601 16 AVENUE,K,348,,,,,,3C,251-500,40.627029,-73.989672
251,2013-14,K180,,5601 16 AVENUE CONSOLIDATED LOCATION,5601 16 AVENUE,K,"1,501",1.0,4.0,0.0,3.0,1.0,8C,1501-1750,40.627029,-73.989672
252,2013-14,K181,17K181,P.S. 181 Brooklyn,1023 NEW YORK AVENUE,K,"1,044",1.0,4.0,2.0,1.0,3.0,6C,1001-1250,40.648215,-73.946374
253,2013-14,K183,23K668,Riverdale Avenue Middle School,76 RIVERDALE AVENUE,K,49,,,,,,2C,1-250,40.660204,-73.913933
254,2013-14,K183,23K446,Riverdale Avenue Community School,76 RIVERDALE AVENUE,K,269,,,,,,3C,251-500,40.660204,-73.913933
255,2013-14,K183,23K634,General D. Chappie James Middle School of Science,76 RIVERDALE AVENUE,K,87,,,,,,2C,1-250,40.660204,-73.913933
256,2013-14,K183,23K631,General D. Chappie James Elementary School of Scie,76 RIVERDALE AVENUE,K,95,,,,,,2C,1-250,40.660204,-73.913933
257,2013-14,K183,,76 RIVERDALE AVENUE CONSOLIDATED LOCATION,76 RIVERDALE AVENUE,K,500,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.660204,-73.913933
258,2013-14,K184,23K184,P.S. 184 Newport,273 NEWPORT STREET,K,571,1.0,0.0,2.0,0.0,1.0,4C,501-750,40.659966,-73.904901
259,2013-14,K185,20K185,P.S. 185 Walter Kassenbrock,8601 RIDGE BOULEVARD,K,723,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.623986,-74.033779
260,2013-14,K186,20K186,P.S. 186 Dr. Irving A Gladstone,7601 19 AVENUE,K,958,1.0,2.0,1.0,2.0,0.0,5C,751-1000,40.611483,-73.994677
261,2013-14,K188,21K188,P.S. 188 Michael E. Berdy,3314 NEPTUNE AVENUE,K,540,1.0,0.0,2.0,1.0,0.0,4C,501-750,40.577217,-74.000194
262,2013-14,K189,17K189,P.S. 189 The Bilingual Center,1100 EAST NEW YORK AVENUE,K,"1,188",0.0,2.0,3.0,0.0,1.0,6C,1001-1250,40.665565,-73.926246
263,2013-14,K190,19K190,P.S. 190 Sheffield,590 SHEFFIELD AVENUE,K,201,,,,,,2C,1-250,40.662326,-73.894441
264,2013-14,K190,19K311,Essence School,590 SHEFFIELD AVENUE,K,149,,,,,,2C,1-250,40.662326,-73.894441
265,2013-14,K190,,590 SHEFFIELD AVENUE CONSOLIDATED LOCATION,590 SHEFFIELD AVENUE,K,350,1.0,1.0,1.0,2.0,0.0,3C,251-500,40.662326,-73.894441
266,2013-14,K191,17K191,P.S. 191 Paul Robeson,1600 PARK PLACE,K,223,1.0,1.0,1.0,2.0,0.0,2C,1-250,40.672005,-73.924329
267,2013-14,K192,20K192,P.S. 192 - The Magnet School for Math and Science,4715 18 AVENUE,K,617,0.0,1.0,0.0,1.0,0.0,4C,501-750,40.629303,-73.979995
268,2013-14,K193,22K193,P.S. 193 Gil Hodges,2515 AVENUE L,K,873,2.0,0.0,0.0,2.0,0.0,5C,751-1000,40.621507,-73.950473
269,2013-14,K194,22K194,P.S. 194 Raoul Wallenberg,3117 AVENUE W,K,455,1.0,0.0,0.0,1.0,0.0,3C,251-500,40.596757,-73.933499
270,2013-14,K195,22K195,P.S. 195 Manhattan Beach,131 IRWIN STREET,K,459,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.579451,-73.943819
271,2013-14,K319,14K319,P.S. 319,360 KEAP STREET,K,152,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.709674,-73.954217
272,2013-14,K196,14K196,P.S. 196 Ten Eyck,207 BUSHWICK AVENUE,K,358,,,,,,3C,251-500,40.708723,-73.940002
273,2013-14,K196,14K582,M.S. 582,207 BUSHWICK AVENUE,K,272,,,,,,3C,251-500,40.708723,-73.940002
274,2013-14,K196,,207 BUSHWICK AVENUE CONSOLIDATED LOCATION,207 BUSHWICK AVENUE,K,630,0.0,2.0,1.0,1.0,0.0,4C,501-750,40.708723,-73.940002
275,2013-14,K197,22K197,P.S. 197 - The Kings Highway Academy,1599 EAST  22 STREET,K,553,,,,,,4C,501-750,40.612623,-73.951906
276,2013-14,K197,22K381,I. S. 381,1599 EAST  22 STREET,K,376,,,,,,3C,251-500,40.612623,-73.951906
277,2013-14,K197,,1599 EAST  22 STREET CONSOLIDATED LOCATION,1599 EAST  22 STREET,K,929,0.0,2.0,1.0,1.0,0.0,5C,751-1000,40.612623,-73.951906
278,2013-14,K198,22K198,P.S. 198 Brooklyn,4105 FARRAGUT ROAD,K,511,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.63694,-73.937339
279,2013-14,K199,21K199,P.S. 199 Frederick Wachtel,1100 ELM AVENUE,K,481,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.616632,-73.963476
280,2013-14,K200,20K200,P.S. 200 Benson School,1940 BENSON AVENUE,K,"1,335",0.0,1.0,0.0,1.0,0.0,7C,1251-1500,40.603188,-74.001408
281,2013-14,K201,20K201,J.H.S. 201 The Dyker Heights,8010 12 AVENUE,K,"1,437",0.0,1.0,0.0,0.0,1.0,7C,1251-1500,40.618676,-74.012722
282,2013-14,K202,19K202,P.S. 202 Ernest S. Jenkyns,982 HEGEMAN AVENUE,K,683,,,,,,4C,501-750,40.666417,-73.876563
283,2013-14,K202,84K680      ,Achievement First Aspire Charter School,982 HEGEMAN AVENUE,K,,,,,,,,,40.666417,-73.876563
284,2013-14,K202,,982 HEGEMAN AVENUE CONSOLIDATED LOCATION,982 HEGEMAN AVENUE,K,683,1.0,2.0,13.0,2.0,1.0,4C,501-750,40.666417,-73.876563
285,2013-14,K203,22K203,P.S. 203 Floyd Bennett School,5101 AVENUE M,K,775,2.0,3.0,1.0,2.0,2.0,5C,751-1000,40.621436,-73.925989
286,2013-14,K204,20K204,P.S. 204 Vince Lombardi,8101 15 AVENUE,K,"1,166",0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.614159,-74.006638
287,2013-14,K205,20K205,P.S. 205 Clarion,6701 20 AVENUE,K,"1,098",0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.61527,-73.987149
288,2013-14,K206,22K206,P.S. 206 Joseph F Lamb,2200 GRAVESEND NECK ROAD,K,"1,393",1.0,1.0,1.0,1.0,1.0,7C,1251-1500,40.597369,-73.948946
289,2013-14,K207,22K207,P.S. 207 Elizabeth G. Leary,4011 FILLMORE AVENUE,K,"1,272",0.0,0.0,0.0,0.0,0.0,7C,1251-1500,40.613353,-73.930129
290,2013-14,K209,21K209,P.S. 209 Margaret Mead,2609 EAST  7 STREET,K,696,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.586845,-73.96198
291,2013-14,K210,17K394,M.S. K394,188 ROCHESTER AVENUE,K,631,,,,,,4C,501-750,40.672762,-73.927973
292,2013-14,K210,84K742      ,Explore Empower Charter School,188 ROCHESTER AVENUE,K,,,,,,,,,40.672762,-73.927973
293,2013-14,K210,,188 ROCHESTER AVENUE CONSOLIDATED LOCATION,188 ROCHESTER AVENUE,K,631,0.0,1.0,2.0,1.0,0.0,4C,501-750,40.672762,-73.927973
294,2013-14,K211,84K724      ,Leadership Prep Canarsie Charter School (Leadershi,1001 EAST 100 STREET,K,,,,,,,,,40.643278,-73.896212
295,2013-14,K211,18K211,I.S. 211 John Wilson,1001 EAST 100 STREET,K,703,,,,,,4C,501-750,40.643278,-73.896212
296,2013-14,K211,,1001 EAST 100 STREET CONSOLIDATED LOCATION,1001 EAST 100 STREET,K,703,0.0,3.0,3.0,2.0,1.0,4C,501-750,40.643278,-73.896212
297,2013-14,K212,21K212,P.S. 212 Lady Deborah Moody,87 BAY  49 STREET,K,678,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.587616,-73.985948
298,2013-14,K213,19K213,P.S. 213 New Lots,580 HEGEMAN AVENUE,K,440,0.0,2.0,4.0,2.0,0.0,3C,251-500,40.66051,-73.890288
299,2013-14,K214,19K214,P.S. 214 Michael Friedsam,2944 PITKIN AVENUE,K,991,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.676513,-73.863151
300,2013-14,K215,21K215,P.S. 215 Morris H. Weiss,415 AVENUE S,K,959,1.0,0.0,1.0,1.0,0.0,5C,751-1000,40.602084,-73.970013
301,2013-14,K216,21K216,P.S. 216 Arturo Toscanini,350 AVENUE X,K,623,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.590564,-73.969964
302,2013-14,K217,22K217,P.S. 217 Colonel David Marcus School,1100 NEWKIRK AVENUE,K,"1,302",1.0,1.0,0.0,1.0,1.0,7C,1251-1500,40.63398,-73.966558
303,2013-14,K218,19K683,"The School for Classics: An Academy of Thinkers, W",370 FOUNTAIN AVENUE,K,309,,,,,,3C,251-500,40.670724,-73.874208
304,2013-14,K218,19K218,J.H.S. 218 James P. Sinnott,370 FOUNTAIN AVENUE,K,488,,,,,,3C,251-500,40.670724,-73.874208
305,2013-14,K218,84K386      ,Invictus Preparatory Charter School,370 FOUNTAIN AVENUE,K,,,,,,,,,40.670724,-73.874208
306,2013-14,K218,,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,370 FOUNTAIN AVENUE,K,797,1.0,3.0,17.0,3.0,1.0,5C,751-1000,40.670724,-73.874208
307,2013-14,K219,18K219,P.S. 219 Kennedy-King,1060 CLARKSON AVENUE,K,559,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.659288,-73.922919
308,2013-14,K220,20K220,J.H.S. 220 John J. Pershing,4812 9TH AVENUE,K,"1,400",0.0,3.0,1.0,2.0,1.0,7C,1251-1500,40.640545,-74.000731
309,2013-14,K221,17K221,P.S. 221 Toussaint L'Ouverture,791 EMPIRE BOULEVARD,K,450,,,,,,3C,251-500,40.663701,-73.936049
310,2013-14,K221,84K692      ,Citizens of the World Charter School New York 2 Cr,791 EMPIRE BOULEVARD,K,,,,,,,,,40.663701,-73.936049
311,2013-14,K221,,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,791 EMPIRE BOULEVARD,K,450,1.0,1.0,0.0,1.0,1.0,3C,251-500,40.663701,-73.936049
312,2013-14,K222,22K222,P.S. 222 Katherine R. Snyder,3301 QUENTIN ROAD,K,865,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.613317,-73.938871
313,2013-14,K223,20K609,Urban Assembly School for Criminal Justice,4200 16 AVENUE,K,485,,,,,,3C,251-500,40.634875,-73.981528
314,2013-14,K223,20K223,J.H.S. 223 The Montauk,4200 16 AVENUE,K,942,,,,,,5C,751-1000,40.634875,-73.981528
315,2013-14,K223,,4200 16 AVENUE CONSOLIDATED LOCATION,4200 16 AVENUE,K,"1,427",0.0,3.0,3.0,1.0,2.0,7C,1251-1500,40.634875,-73.981528
316,2013-14,K224,19K224,P.S. 224 Hale A. Woodruff,757 WORTMAN AVENUE,K,595,0.0,4.0,6.0,1.0,2.0,4C,501-750,40.664075,-73.866092
317,2013-14,K345,19K345,P.S. 345 Patrolman Robert Bolden,111 BERRIMAN STREET,K,689,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.676129,-73.880337
318,2013-14,K225,75K771,P.S. K771,1075 OCEAN VIEW AVENUE,K,422,,,,,,3C,251-500,40.579737,-73.956329
319,2013-14,K225,21K225,P.S. K225 - The Eileen E. Zaglin,1075 OCEAN VIEW AVENUE,K,907,,,,,,5C,751-1000,40.579737,-73.956329
320,2013-14,K225,,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,1075 OCEAN VIEW AVENUE,K,"1,329",0.0,1.0,3.0,1.0,0.0,7C,1251-1500,40.579737,-73.956329
321,2013-14,K226,21K226,P.S. 226 Alfred De B.Mason,6006 23 AVENUE,K,995,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.615252,-73.97635
322,2013-14,K227,20K227,J.H.S. 227 Edward B. Shallow,6500 16 AVENUE,K,"1,314",0.0,1.0,6.0,0.0,1.0,7C,1251-1500,40.62191,-73.995022
323,2013-14,K228,21K228,I.S. 228 David A. Boody,228 AVENUE S,K,"1,048",0.0,1.0,3.0,0.0,1.0,6C,1001-1250,40.6013,-73.976953
324,2013-14,K229,20K229,P.S. 229 Dyker,1400 BENSON AVENUE,K,"1,149",0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.610963,-74.013376
325,2013-14,K230,15K230,P.S. 230 Doris L. Cohen,1 ALBEMARLE ROAD,K,"1,355",0.0,0.0,0.0,0.0,0.0,7C,1251-1500,40.645017,-73.980761
326,2013-14,K232,18K598,Middle School of Marketing and Legal Studies,905 WINTHROP STREET,K,312,,,,,,3C,251-500,40.65843,-73.929076
327,2013-14,K232,18K581,East Flatbush Community Research School,905 WINTHROP STREET,K,241,,,,,,2C,1-250,40.65843,-73.929076
328,2013-14,K232,18K589,Arts & Media Preparatory Academy,905 WINTHROP STREET,K,298,,,,,,3C,251-500,40.65843,-73.929076
329,2013-14,K232,,905 WINTHROP STREET CONSOLIDATED LOCATION,905 WINTHROP STREET,K,851,2.0,15.0,4.0,6.0,6.0,5C,751-1000,40.65843,-73.929076
330,2013-14,K233,18K233,P.S. 233 Langston Hughes,9301 AVENUE B,K,544,1.0,0.0,0.0,0.0,1.0,4C,501-750,40.651022,-73.91402
331,2013-14,K234,22K234,J.H.S. 234 Arthur W. Cunningham,1875 EAST  17 STREET,K,"1,863",0.0,4.0,8.0,1.0,3.0,9C,1751-2000,40.60422,-73.955485
332,2013-14,K235,18K235,P.S. 235 Lenox School,525 LENOX ROAD,K,"1,234",0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.654704,-73.941089
333,2013-14,K236,22K236,P.S. 236 Mill Basin,6302 AVENUE U,K,581,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.615998,-73.912989
334,2013-14,K250,14K250,P.S. 250 George H. Lindsay,108 MONTROSE AVENUE,K,769,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.707104,-73.945475
335,2013-14,K237,20K682,The Academy of Talented Scholars,50 AVENUE P,K,344,,,,,,3C,251-500,40.60731,-73.986595
336,2013-14,K237,20K686,Brooklyn School of Inquiry,50 AVENUE P,K,378,,,,,,3C,251-500,40.60731,-73.986595
337,2013-14,K237,,50 AVENUE P CONSOLIDATED LOCATION,50 AVENUE P,K,722,0.0,0.0,3.0,0.0,0.0,4C,501-750,40.60731,-73.986595
338,2013-14,K238,21K238,P.S. 238 Anne Sullivan,1633 EAST  8 STREET,K,550,0.0,2.0,1.0,1.0,1.0,4C,501-750,40.608862,-73.965058
339,2013-14,K282,13K282,P.S. 282 Park Slope,180 6 AVENUE,K,"1,004",1.0,2.0,2.0,3.0,0.0,6C,1001-1250,40.67634,-73.977367
340,2013-14,K239,21K239,Mark Twain I.S. 239 for the Gifted & Talented,2401 NEPTUNE AVENUE,K,"1,312",0.0,1.0,1.0,0.0,1.0,7C,1251-1500,40.578188,-73.99203
341,2013-14,K240,22K240,Andries Hudde,2500 NOSTRAND AVENUE,K,916,2.0,6.0,6.0,0.0,5.0,5C,751-1000,40.623561,-73.946279
342,2013-14,K241,17K241,P.S. 241 Emma L. Johnston,976 PRESIDENT STREET,K,657,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.669339,-73.960675
343,2013-14,K242,18K635,Olympus Academy,755 EAST  100 STREET,K,192,0.0,1.0,0.0,1.0,0.0,2C,1-250,40.645685,-73.8989
344,2013-14,K243,16K243,P.S. 243K- The Weeksville School,1580 DEAN STREET,K,286,,,,,,3C,251-500,40.676094,-73.935688
345,2013-14,K243,84K360      ,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,1580 DEAN STREET,K,,,,,,,,,40.676094,-73.935688
