,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
29,Adlai Stevenson HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
30,ALFRED SMITH CAREER & TECHNICAL EDUCATION HS(XW)  ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,FALSE REPORT,,M
31,ALFRED SMITH CAREER & TECHNICAL EDUCATION HS(XW)  ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,V
32,ALL CITY LEADERSHIP SECONDARY SCHOOL(BN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
33,AP RANDOLPH CAMPUS HS(MN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
34,ART & DESIGN HS @PS 59M(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
35,ART & DESIGN HS @PS 59M(MS),PINS / Warrant,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,
36,Aspirations Diploma Plus HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
37,Aspirations Diploma Plus HS(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
38,Aspirations Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
39,AUGUST MARTIN HS(QS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
40,AUGUST MARTIN HS(QS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
41,AUTOMOTIVE HS(BN) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
42,AUXILIARY SERVICES@SAINT GEORGE DAY(SI) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
43,AVIATION CAREER & TECHNICAL EDUCATION HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
44,BAYARD RUSTIN EDUCATIONAL COMPLEX(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
45,BEACH CHANNEL HS(QS) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
46,BEACH CHANNEL HS(QS) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,DISORD CONDUCT,,V
47,BEACH CHANNEL HS(QS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
48,BEACH CHANNEL HS(QS) ,Summons,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,DISCON: FIGHTING,V
49,BEACH CHANNEL HS(QS) ,Summons,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,DISCON: FIGHTING,V
50,BEACH CHANNEL HS(QS) ,Summons,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,DISCON: FIGHTING,V
51,Beacon High School (MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
52,Beacon High School (MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
53,Beacon High School (MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
54,BENJAMIN BANNEKER ACADEMY(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
55,BENJAMIN CARDOZO HS(QN) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,GANG ASLT,,F
56,BENJAMIN CARDOZO HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
57,BENJAMIN CARDOZO HS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
58,Benjamin Franklin HS for Finance and Information Technology(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
59,BOYS AND GIRLS HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
60,BOYS AND GIRLS HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,Y,Physical Force,,POSS. OF KNIFE,V
61,BRONX ACADEMY OF HEALTH CAREERS(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
62,BRONX AEROSPACE HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
63,BRONX AEROSPACE HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
64,BRONX AEROSPACE HS(XE),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
65,Bronx Career & College Preparatory HS(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
66,Bronx Community HS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,NON NYPD,No Restraints,N,None,,,
67,Bronx Envision Academy(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,GRAND LARCENY,,F
68,Bronx Envision Academy(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,GRAND LARCENY,,F
69,BRONX HS FOR WRITING & COMMUNICATION ARTS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
70,BRONX HS FOR WRITING & COMMUNICATION ARTS(XE),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
71,BRONX HS OF SCIENCE(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
72,BRONX LAB SCHOOL(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
73,Bronx Latin(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
74,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
75,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
76,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
77,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
78,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
79,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
80,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
81,Bronx Leadership Academy HS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
82,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
83,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
84,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
85,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
86,BRONX REGIONAL HS(XE) ,Arrested,On-Site,Yes,Full-Time,Y,Y,Y,PATROL,Metal,N,None,CPW,,F
87,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,POSS. OF KNIFE,V
88,Bronx River High School (XE),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
89,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
90,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
91,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
92,Bronxwood Preparatory Academy(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
93,Bronxwood Preparatory Academy(XE),Arrested,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,Y,Physical Force,OBS GOVT ADMIN,,M
94,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
95,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
96,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
97,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
98,Bronxwood Preparatory Academy(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,Y,Physical Force,,,M
99,BROOKLYN ACADEMY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
100,BROOKLYN ACADEMY HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
101,Brooklyn Bridge Academy(BS),Summons,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
102,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
103,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
104,Brooklyn Generation School(BS),Child in Crisis,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,,,
105,BROOKLYN PREPARATORY HS(BN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
106,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Arrested,Off-Site,No,Non-Scanning,N,Y,N,PATROL,Metal,N,None,AGGR HARASS,,M
107,BROOKLYN TECHNICAL HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
108,BROOKLYN TECHNICAL HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
109,BROWNSVILLE ACADEMY HS(BN) ,Summons,On-Site,No,Random,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
110,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
111,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
112,BUSHWICK COMMUNITY HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
113,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
114,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
115,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
116,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
117,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
118,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,
119,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DB,No Restraints,N,None,,,
120,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
121,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,
122,BUSHWICK HS(BN) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,No Restraints,N,None,SEXUAL ABUSE,,F
123,BUSHWICK HS(BN) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
124,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
125,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
126,CANARSIE HS(BS) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPW,,M
127,CANARSIE HS(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
128,CHRISTOPHER COLUMBUS HS(XE) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ASSAULT,,F
129,CHRISTOPHER COLUMBUS HS(XE) ,Arrested,On-Site,Yes,Full-Time,N,N,N,PATROL,Metal,N,None,TRESPASS,,M
130,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,M
131,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,,,V
132,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,,No Restraints,N,None,,OTHER ADMIN CODE,V
133,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,Y,Physical Force,,DISCON: FIGHTING,V
134,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,Y,Physical Force,,DISCON: FIGHTING,V
135,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
136,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
137,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
138,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
139,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
140,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
141,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
142,CLARA BARTON HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,,,
143,CLARA BARTON HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
144,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
145,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
146,CLARA BARTON HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
147,CLARA BARTON HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
148,CLARA BARTON HS(BS) ,Mitigated,On-Site,Yes,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
149,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
150,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
151,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
152,CLARA BARTON HS(BS) ,Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,ROBBERY,,F
153,CLARA BARTON HS(BS) ,Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,ASSAULT,,M
154,CLARA BARTON HS(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
155,CLARA BARTON HS(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
156,CLARA BARTON HS(BS) ,PINS / Warrant,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,,,
157,CLARA BARTON HS(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
158,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
159,Corona Arts & Sciences Academy(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
160,Corona Arts & Sciences Academy(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
161,Corona Arts & Sciences Academy(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
162,Corona Arts & Sciences Academy(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
163,CSI HS FOR INTERNATIONAL STUDIES(SI) ,Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
164,CSI HS FOR INTERNATIONAL STUDIES(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
165,CURTIS HS(SI) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
166,CURTIS HS(SI) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
167,CURTIS HS(SI) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
168,CURTIS HS(SI) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
169,CURTIS HS(SI) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
170,CURTIS HS(SI) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
171,CURTIS HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
172,CURTIS HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
173,CURTIS HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
174,CURTIS HS(SI) ,Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
175,CURTIS HS(SI) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
176,CURTIS HS(SI) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
177,DEWITT CLINTON HS(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
178,DEWITT CLINTON HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
179,DEWITT CLINTON HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
180,DEWITT CLINTON HS(XW) ,Arrested,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,ASSAULT,,M
181,DEWITT CLINTON HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
182,DEWITT CLINTON HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
183,DEWITT CLINTON HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
184,DEWITT CLINTON HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
185,DEWITT CLINTON HS(XW) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,M
186,DEWITT CLINTON HS(XW) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
187,DEWITT CLINTON HS(XW) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
188,DEWITT CLINTON HS(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
189,DISTRICT 18 OFFICE (BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
190,Dreamyard Preparatory School(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
191,Dreamyard Preparatory School(XW),Arrested,On-Site,No,Full-Time,Y,Y,Y,UTF,Metal,N,None,CPW,,M
192,Dreamyard Preparatory School(XW),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
193,Eagle Academy for Young Men II(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
194,EAST BRONX ACADEMY FOR THE FUTURE(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
195,East Brooklyn Community HS(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
196,East Brooklyn Community HS(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
197,East Harlem Scholars Academy Charter School(MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
198,EDWARD R MURROW HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
199,EDWARD R MURROW HS(BS) ,Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,PETIT LARCENY,,M
200,EDWARD R MURROW HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
201,EDWARD R MURROW HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
202,EDWARD R MURROW HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
203,ERASMUS CAMPUS BUSINESS TEC(BS) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,Y,Physical Force,ASSAULT,,F
204,ERASMUS HALL HS(BS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
205,EVANDER CHILDS EVENING HS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
206,EVANDER CHILDS EVENING HS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
207,EVANDER CHILDS EVENING HS(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
208,EVANDER CHILDS HS GED(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF MACE,V
209,EVANDER CHILDS HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,ARSON,,F
210,EVANDER CHILDS HS(XE) ,Arrested,Off-Site,No,Full-Time,N,N,N,UTF,Metal,N,None,POSS SEX PERFRM,,F
211,EVANDER CHILDS HS(XE) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPW,,M
212,EVANDER CHILDS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
213,EVANDER CHILDS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
214,EVANDER CHILDS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
215,EXCELSIOR PREPARATORY HS(QS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
216,EXCELSIOR PREPARATORY HS(QS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
217,Expeditionary Learning School for Community Leaders(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
218,FIORELLO H LAGUARDIA HS OF MUSIC ART & PERFORMING ARTS(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
219,FLUSHING HS(QN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,Metal,N,None,,,V
220,FLUSHING HS(QN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,V
221,FORT HAMILTON HS GED(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
222,FORT HAMILTON HS GED(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
223,FORT HAMILTON HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
224,FORT HAMILTON HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
225,FORT HAMILTON HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
226,FORT HAMILTON HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
227,FORT HAMILTON HS(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
228,FORT HAMILTON HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
229,FORT HAMILTON HS(BS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
230,FRANCIS LEWIS HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,ASSAULT,,M
231,FRANCIS LEWIS HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
