,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
1240,JOHN JAY HS(BS),mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1241,JOHN JAY HS(BS),mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1242,JOHN JAY HS(BS),mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1243,JOHN JAY HS(BS),mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1244,JONAS BRONCK ACADEMY(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1245,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
1246,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1247,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,V
1248,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1249,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1250,JUMP START ACADEMY(QS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1251,KAPPA III(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1252,KAPPA IV(MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1253,KAPPA V(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1254,Khalil Gibran International Academy(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1255,Khalil Gibran International Academy(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1256,Khalil Gibran International Academy(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1257,KINGSBRIDGE INTERNATIONAL HS(XW),mitigated,On-Site,No,Full-Time,Y,N,Y,DOE,No Restraints,N,None,,,
1258,LAFAYETTE HS(BS) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
1259,LAFAYETTE HS(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1260,LAFAYETTE HS(BS) ,mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1261,LAFAYETTE HS(BS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1262,LANDMARK HS(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1263,LANDMARK HS(MS) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
1264,LANDMARK HS(MS) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1265,LEADERSHIP & PUBLIC SERVICE HS(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1266,LEADERSHIP & PUBLIC SERVICE HS(MS) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1267,LEADERSHIP & PUBLIC SERVICE HS(MS) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1268,LEADERSHIP & PUBLIC SERVICE HS(MS) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1269,LEADERSHIP & PUBLIC SERVICE HS(MS) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1270,Leadership Prep Bedford Stuyvesant Charter School(BN),Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
1271,Leadership Prep Bedford Stuyvesant Charter School(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1272,Leadership Preparatory Ocean Hill Charter School(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1273,LEGACY HIGH  SCHOOL FOR INTEGRATED STUDIES(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1274,LEGACY HIGH  SCHOOL FOR INTEGRATED STUDIES(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,Y,N,Y,,No Restraints,N,None,,,
1275,LEGACY SCHOOL FOR INTEGRATED STUDIES(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1276,LIFE SCIENCES SECONDARY SCHOOL(MN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1277,LONG ISLAND CITY HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CRIM POS WEAP,,M
1278,LONG ISLAND CITY HS(QN) ,Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ENDANGER WELFARE CHILD,,M
1279,LONG ISLAND CITY HS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1280,LONG ISLAND CITY HS(QN) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1281,LOUIS D. BRANDEIS HS(MN) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,CRIM POSS WEAPON,,M
1282,LOUIS D. BRANDEIS HS(MN) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,CRIM POSS WEAPON,,M
1283,LOUIS D. BRANDEIS HS(MN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1284,LOUIS D. BRANDEIS HS(MN) ,mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1285,LOUIS D. BRANDEIS HS(MN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1286,LOUIS D. BRANDEIS HS(MN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1287,Lower Manhattan Community Middle School(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1288,Manhattan ALC Battery Park(MS),Arrested,On-Site,No,Hand Wand,Y,Y,Y,PATROL,Metal,N,None,CPCS,,M
1289,Manhattan ALC Battery Park(MS),Arrested,On-Site,No,Hand Wand,Y,Y,Y,SSA,Metal,N,None,CPCS,,M
1290,Manhattan ALC Battery Park(MS),Child in Crisis,On-Site,No,Hand Wand,N,Y,Y,SSA,Metal,N,None,,,
1291,Manhattan ALC Battery Park(MS),Child in Crisis,On-Site,No,Hand Wand,N,Y,Y,,No Restraints,N,None,,,
1292,Manhattan ALC Battery Park(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1293,Manhattan ALC Battery Park(MS),Summons,On-Site,No,Hand Wand,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
1294,Manhattan ALC Battery Park(MS),Summons,On-Site,No,Hand Wand,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
1295,Manhattan ALC Boys Club of NY(MS),Summons,On-Site,No,Hand Wand,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
1296,Manhattan ALC East Harlem(MN),Child in Crisis,On-Site,No,Hand Wand,N,Y,Y,,No Restraints,N,None,,,
1297,Manhattan Business Academy(MS),Juvenile Report,On-Site,No,Non-Scanning,N,N,Y,UTF,No Restraints,N,None,,,V
1298,Manhattan School for Career Development P751(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1299,Mark Twain IS 239 for the Gifted & Talented(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1300,Marta Valle Model HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1301,MARTE VALLE SECONDARY SCHOOL(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1302,MARTIN VAN BUREN HS(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ROBBERY,,F
1303,MARTIN VAN BUREN HS(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1304,MARTIN VAN BUREN HS(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1305,MARTIN VAN BUREN HS(QS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1306,MARTIN VAN BUREN HS(QS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1307,Maspeth HS(QN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1308,Maspeth HS(QN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1309,MATHEMATICS SCIENCE RESEARCH & TECHNOLOGY MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,,,
1310,MATHEMATICS SCIENCE RESEARCH & TECHNOLOGY MAGNET HS(QS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1311,McCown Expeditionary Learning School(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1312,McCown Expeditionary Learning School(SI),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1313,McCown Expeditionary Learning School(SI),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1314,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1315,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1316,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
1317,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1318,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1319,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1320,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1321,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1322,Metropolitan Diploma Plus HS(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ASSAULT,,F
1323,Metropolitan Diploma Plus HS(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,GANG ASSAULT,,F
1324,Metropolitan Diploma Plus HS(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,GANG ASSAULT,,F
1325,Metropolitan Diploma Plus HS(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1326,Metropolitan Diploma Plus HS(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1327,Metropolitan Diploma Plus HS(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1328,Metropolitan Diploma Plus HS(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1329,Metropolitan Diploma Plus HS(BN),PINS / Warrant,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,
1330,Metropolitan Expeditionary Learning School(QN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1331,Metropolitan Expeditionary Learning School(QN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1332,MICHAEL J. PETRIDES HS(SI) ,Arrested,Off-Site,Yes,Non-Scanning,N,N,N,PATROL,Metal,N,None,ASSAULT,,M
1333,MICHAEL J. PETRIDES HS(SI) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1334,MICHAEL J. PETRIDES HS(SI) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1335,MICHAEL J. PETRIDES HS(SI) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1336,MICHAEL J. PETRIDES HS(SI) ,mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1337,MIDWOOD HS(BS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1338,MIDWOOD HS(BS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1339,MILLENIUM ART ACADEMY(XE) ,Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPCS,,M
1340,MILLENIUM HS(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1341,Monroe Academy Annex(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1342,Monroe Academy Annex(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1343,Monroe Academy Annex(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1344,MONROE ACADEMY FOR VISUAL ARTS & DESIGN(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1345,MORRIS ACADEMY FOR COLLABORATIVE STUDIES(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1346,MORRIS HS(XE),Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,ASSAULT,,M
1347,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1348,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1349,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1350,MORRIS HS(XE),Juvenile Report,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,,,M
1351,MORRIS HS(XE),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1352,MORRIS HS(XE),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
1353,MORRIS HS(XE),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
1354,MOTT HALL BRONX HS(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1355,Mott Hall Community School(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1356,MOTT HALL HS(MN),Arrested,Off-Site,No,Non-Scanning,N,N,Y,TRANSIT,No Restraints,N,None,ASSAULT,,M
1357,Mott Hall III(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1358,Mott Hall III(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1359,MS 101(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1360,MS 118(BX),Arrested,Off-Site,Yes,Non-Scanning,N,N,N,PATROL,Metal,N,None,ASSAULT,,F
1361,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1362,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1363,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
1364,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1365,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1366,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1367,MS 118(BX),mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1368,MS 118(BX),mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1369,MS 118(BX),mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1370,MS 118(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1371,MS 127(XE),mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1372,MS 131(MS),mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1373,MS 131(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1374,MS 131(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1375,MS 135(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1376,MS 135(XE),mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1377,MS 136(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1378,MS 137(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM MISCHIEF,,F
1379,MS 137(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM MISCHIEF,,F
1380,MS 137(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1381,MS 137(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1382,MS 137(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1383,MS 137(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1384,MS 144(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1385,MS 144(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1386,MS 144(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1387,MS 144(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1388,MS 144(XE),PINS / Warrant,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
1389,MS 172(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1390,MS 172(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1391,MS 174(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1392,MS 174(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1393,MS 174(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1394,MS 181(XE),mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1395,MS 181(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1396,MS 181(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1397,MS 181(XE),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1398,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1399,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1400,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,,,
1401,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1402,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1403,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,V
1404,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
1405,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
1406,MS 201 SCHOOL OF THEATRE ARTS & RES(XE),mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
1407,MS 202(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1408,MS 202(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1409,MS 202(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1410,MS 203(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1411,MS 203(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1412,MS 203(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1413,MS 203(XW),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1414,MS 203(XW),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1415,MS 203(XW),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1416,MS 203(XW),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1417,MS 210(QS),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ROBBERY,,F
1418,MS 210(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1419,MS 210(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1420,MS 210(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1421,MS 210(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1422,MS 210(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1423,MS 210(QS),PINS / Warrant,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1424,MS 216(QS),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
1425,MS 216(QS),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1426,MS 246 Walt Whitman(BS),Arrested,On-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,OBSTRUCT BREATH,,M
1427,MS 246 Walt Whitman(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1428,MS 254(XW),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,FORCIBLE TOUCH,,M
1429,MS 254(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1430,MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1431,MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
1432,MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1433,MS 301(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1434,MS 318(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1435,MS 318(XW),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1436,MS 319 Maria Teresa(MN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,GRAND LARCENY,,F
1437,MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1438,MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1439,MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1440,MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1441,MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1442,MS 390(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM POS WEAP,,M
1443,MS 390(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1444,MS 390(BN),mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1445,MS 394(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1446,MS 394(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1447,MS 394(BN),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
